date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:36	8823/8823	---MCZ	200	added ('OK')	text/html	etag:W/%226e02630eb207ba8cbf1c9bf39d2b5b2b%22	https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514f9ce.html	(from https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514)
11:53:36	7717/7717	---MCZ	200	added ('OK')	text/html	etag:W/%22ca10ece7648480f5a441b879bbe47f6e%22	https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b5142362.html	(from https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514)
11:53:37	7831/7831	---MCZ	200	added ('OK')	text/html	etag:W/%220cb2481fd15c28f65a6c6f41ae768709%22	https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514af37.html	(from https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514)
11:53:37	7898/7898	---MCZ	200	added ('OK')	text/html	etag:W/%22e6462a1f85add0b95102681beacac761%22	https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b5144c33.html	(from https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514)
11:53:38	7817/7817	---MCZ	200	added ('OK')	text/html	etag:W/%2271988432c88741da555e1100622952e4%22	https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514?locale=sv	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b51463fd.html	(from https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514)
11:53:38	13291/13291	---MCZ	200	added ('OK')	text/html	etag:W/%225b150f831b1d7bf63742c16dfa16f692%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f/history.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:39	8620/8620	---MCZ	200	added ('OK')	text/html	etag:W/%2213efe7da24cd88b87e49342d05c9e065%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51fbd4b.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:39	8526/8526	---MCZ	200	added ('OK')	text/html	etag:W/%22eb2458939b416bad60b432ef97942eae%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51fa433.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:40	9514/9514	---MCZ	200	added ('OK')	text/html	etag:W/%2267ab3fb2208158f6a3c5c921a9915e87%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f0d31.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:40	9613/9613	---MCZ	200	added ('OK')	text/html	etag:W/%22b97bf0bd343ec563953b83b5f430d06a%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51ff9ce.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:41	8514/8514	---MCZ	200	added ('OK')	text/html	etag:W/%22cb1d61c5d1aca8b49c6d988674b85868%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f2362.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:41	8585/8585	---MCZ	200	added ('OK')	text/html	etag:W/%2213ee0aedace6b4b8b2ef66fcbe4846cc%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51faf37.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:42	8651/8651	---MCZ	200	added ('OK')	text/html	etag:W/%22943e54717c68d01f0f1c948f147cb8c5%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f4c33.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:42	8708/8708	---MCZ	200	added ('OK')	text/html	etag:W/%227dcbc9b256085fc260afa3a1d5302a37%22	https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f?locale=sv	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f63fd.html	(from https://status.cloud.sugarcrm.com/components/5b26c03d4e80f1268d93b51f)
11:53:43	7849/7849	---MCZ	200	added ('OK')	text/html	etag:W/%2228f4e897f1f90977584e583defcfc608%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52abd4b.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:43	7774/7774	---MCZ	200	added ('OK')	text/html	etag:W/%2221cf3b2278e35588be482ab379a18baf%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52aa433.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:44	8751/8751	---MCZ	200	added ('OK')	text/html	etag:W/%22dd5a115cba718377b491d4094c949bd8%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a0d31.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:44	8807/8807	---MCZ	200	added ('OK')	text/html	etag:W/%22da9393dcf26d5121a9272db9c8fd707e%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52af9ce.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:44	7701/7701	---MCZ	200	added ('OK')	text/html	etag:W/%222ebdaea25c5bb9c6321cd590372ad392%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a2362.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:45	7815/7815	---MCZ	200	added ('OK')	text/html	etag:W/%2274116123b7ca61d77334f43ba61d7d07%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52aaf37.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:45	7882/7882	---MCZ	200	added ('OK')	text/html	etag:W/%22897e8773e8fcf034733e0e6813b007ce%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a4c33.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:46	7801/7801	---MCZ	200	added ('OK')	text/html	etag:W/%22c9ed7eb724e918bb8f55edac4565f431%22	https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a?locale=sv	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a63fd.html	(from https://status.cloud.sugarcrm.com/components/5b26c05b4e80f1268d93b52a)
11:53:47	129200/129200	---MCZ	200	added ('OK')	text/html	etag:W/%221aea6dec39744345c57a4fb12c4ef7fa%22	https://status.cloud.sugarcrm.com/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/historybd4b.html	(from https://status.cloud.sugarcrm.com/history)
11:53:49	127731/127731	---MCZ	200	added ('OK')	text/html	etag:W/%2264850a0bb341d6128fabf3457b0e70f8%22	https://status.cloud.sugarcrm.com/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/historya433.html	(from https://status.cloud.sugarcrm.com/history)
11:53:51	130646/130646	---MCZ	200	added ('OK')	text/html	etag:W/%224e689429893708a621d511bdbf0602d3%22	https://status.cloud.sugarcrm.com/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/history0d31.html	(from https://status.cloud.sugarcrm.com/history)
11:53:53	132971/132971	---MCZ	200	added ('OK')	text/html	etag:W/%2296cd5731fb428bb1826775f66347437c%22	https://status.cloud.sugarcrm.com/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/historyf9ce.html	(from https://status.cloud.sugarcrm.com/history)
11:53:54	135505/135505	---MCZ	200	added ('OK')	text/html	etag:W/%22666124111984d32ad106148adca91e94%22	https://status.cloud.sugarcrm.com/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/history2362.html	(from https://status.cloud.sugarcrm.com/history)
11:53:56	127958/127958	---MCZ	200	added ('OK')	text/html	etag:W/%226dd811a2e90a667a943111d1016c5884%22	https://status.cloud.sugarcrm.com/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/historyaf37.html	(from https://status.cloud.sugarcrm.com/history)
11:53:58	129656/129656	---MCZ	200	added ('OK')	text/html	etag:W/%22ef8333c401191a5b3943707ae24c4738%22	https://status.cloud.sugarcrm.com/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/history4c33.html	(from https://status.cloud.sugarcrm.com/history)
11:54:00	127860/127860	---MCZ	200	added ('OK')	text/html	etag:W/%220fdceb3af07a54d725dad8f32f65707b%22	https://status.cloud.sugarcrm.com/history?locale=sv	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/history63fd.html	(from https://status.cloud.sugarcrm.com/history)
11:54:01	19557/19557	---MCZ	200	added ('OK')	text/html	etag:W/%2217a4a409aa8e686a5bf2e187e386a4bc%22	https://status.cloud.sugarcrm.com/?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/index7038.html	(from https://status.cloud.sugarcrm.com/?locale=es-AR)
11:54:01	10564/10564	---MCZ	200	added ('OK')	text/html	etag:W/%221b2e566a3dddea2bb701a583afa4043d%22	https://status.cloud.sugarcrm.com/subscriptions/new?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/subscriptions/new7038.html	(from https://status.cloud.sugarcrm.com/subscriptions/new?locale=es-AR)
11:54:02	7781/7781	---MCZ	200	added ('OK')	text/html	etag:W/%22010ad1022d997fb395b741e09bbee9cd%22	https://status.cloud.sugarcrm.com/components/5b26a15e9944fe03f3873028?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a15e9944fe03f38730287038.html	(from https://status.cloud.sugarcrm.com/components/5b26a15e9944fe03f3873028?locale=es-AR)
11:54:02	7778/7778	---MCZ	200	added ('OK')	text/html	etag:W/%22b0ab01bbb802cb7660b5d098beef7b6f%22	https://status.cloud.sugarcrm.com/components/5b26a2cf87d84436fd54acba?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2cf87d84436fd54acba7038.html	(from https://status.cloud.sugarcrm.com/components/5b26a2cf87d84436fd54acba?locale=es-AR)
11:54:03	7778/7778	---MCZ	200	added ('OK')	text/html	etag:W/%2279073449f6e10f4b794a23d605b35cf6%22	https://status.cloud.sugarcrm.com/components/5b26a2ed87d84436fd54acc5?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2ed87d84436fd54acc57038.html	(from https://status.cloud.sugarcrm.com/components/5b26a2ed87d84436fd54acc5?locale=es-AR)
11:54:03	9793/9793	---MCZ	200	added ('OK')	text/html	etag:W/%2210d6d48d57a354745cf13f67dfba9716%22	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history7038.html	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:04	9925/9925	---MCZ	200	added ('OK')	text/html	etag:W/%22ecdb7e6626e95f2750d89dd5b06c79cd%22	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/historybd4b.html	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:04	9808/9808	---MCZ	200	added ('OK')	text/html	etag:W/%22fb7b4fb90ad2f452da97bffb28ee3815%22	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/historya433.html	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:05	10812/10812	---MCZ	200	added ('OK')	text/html	etag:W/%22f3ce3b1c16789129799b624cf425795c%22	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history0d31.html	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:05	10908/10908	---MCZ	200	added ('OK')	text/html	etag:W/%228b01a6b0d30f0fc5f4a9e28e4022ca21%22	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/historyf9ce.html	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:05	10060/10060	---MCZ	200	added ('OK')	text/html	etag:W/%22cc478b5ce51b74b462721ac8a16f240a%22	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history2362.html	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:06	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:02%20GMT	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:06	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:03%20GMT	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0/history)
11:54:06	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:03%20GMT	https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd07038	(from https://status.cloud.sugarcrm.com/components/5b26a31087d84436fd54acd0?locale=es-AR)
11:54:07	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:03%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1959944fe03f3873034?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1959944fe03f38730347038	(from https://status.cloud.sugarcrm.com/components/5b26a1959944fe03f3873034?locale=es-AR)
11:54:07	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:04%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history7038	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:07	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:04%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:07	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:04%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/historya433	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:08	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:05%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:08	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:05%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:08	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:05%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history2362	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:08	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:05%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:09	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:06%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f/history)
11:54:09	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:06%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f7038	(from https://status.cloud.sugarcrm.com/components/5b26a1af9944fe03f387303f?locale=es-AR)
11:54:09	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:06%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1d29944fe03f387304c?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1d29944fe03f387304c7038	(from https://status.cloud.sugarcrm.com/components/5b26a1d29944fe03f387304c?locale=es-AR)
11:54:10	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:07%20GMT	https://status.cloud.sugarcrm.com/components/5b26a1f29944fe03f3873057?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a1f29944fe03f38730577038	(from https://status.cloud.sugarcrm.com/components/5b26a1f29944fe03f3873057?locale=es-AR)
11:54:10	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:07%20GMT	https://status.cloud.sugarcrm.com/components/5b26a20e9944fe03f3873062?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a20e9944fe03f38730627038	(from https://status.cloud.sugarcrm.com/components/5b26a20e9944fe03f3873062?locale=es-AR)
11:54:11	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:07%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2229944fe03f387306d?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2229944fe03f387306d7038	(from https://status.cloud.sugarcrm.com/components/5b26a2229944fe03f387306d?locale=es-AR)
11:54:11	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:08%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history7038	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:11	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:08%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:11	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:08%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/historya433	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:12	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:08%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:12	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:09%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:12	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:09%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history2362	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:12	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:09%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:13	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:09%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078/history)
11:54:13	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:10%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2379944fe03f38730787038	(from https://status.cloud.sugarcrm.com/components/5b26a2379944fe03f3873078?locale=es-AR)
